Title|Free Text
ק.מ.ז|[[category:Hebrew roots]]
ק.מ.ח|[[category:Hebrew roots]]
ק.מ.ט|[[category:Hebrew roots]]
ק.מ.ל|[[category:Hebrew roots]]
ק.מ.מ|[[category:Hebrew roots]]
ק.מ.ע|[[category:Hebrew roots]]
ק.מ.צ|[[category:Hebrew roots]]
ק.מ.ר|[[category:Hebrew roots]]
ק.מ.ש|[[category:Hebrew roots]]
ק.מ.ׂ.ש|[[category:Hebrew roots]]
ק.נ.א|[[category:Hebrew roots]]
ק.נ.ב|[[category:Hebrew roots]]
ק.נ.ד.ס|[[category:Hebrew roots]]
ק.נ.ה|[[category:Hebrew roots]]
ק.נ.ח|[[category:Hebrew roots]]
ק.נ.ט|[[category:Hebrew roots]]
מ.ק.ט|[[category:Hebrew roots]]
ק.נ.ט.ר|[[category:Hebrew roots]]
ק.נ.נ|[[category:Hebrew roots]]
ק.נ.ס|[[category:Hebrew roots]]
ק.נ.צ|[[category:Hebrew roots]]
ק.נ.ת.ר|[[category:Hebrew roots]]
ק.נ.ט.ר|[[category:Hebrew roots]]
ק.ס.ה|[[category:Hebrew roots]]
ק.ס.מ|[[category:Hebrew roots]]
ק.ס.ס|[[category:Hebrew roots]]
ק.ס.ר|[[category:Hebrew roots]]
ק.ע.ע|[[category:Hebrew roots]]
ק.ע.ק.ע|[[category:Hebrew roots]]
ק.ע.ק.ע|[[category:Hebrew roots]]
ק.ע.ר|[[category:Hebrew roots]]
ק.פ.א|[[category:Hebrew roots]]
ק.פ.ד|[[category:Hebrew roots]]
ק.פ.ה|[[category:Hebrew roots]]
ק.פ.ז|[[category:Hebrew roots]]
ק.פ.ח|[[category:Hebrew roots]]
ק.פ.ל|[[category:Hebrew roots]]
ק.פ.פ|[[category:Hebrew roots]]
ק.פ.צ|[[category:Hebrew roots]]
ק.פ.צ.צ|[[category:Hebrew roots]]
ק.פ.ש|[[category:Hebrew roots]]
ק.צ.ב|[[category:Hebrew roots]]
ק.צ.ה|[[category:Hebrew roots]]
ק.צ.ח|[[category:Hebrew roots]]
ק.צ.נ|[[category:Hebrew roots]]
ק.צ.ע|[[category:Hebrew roots]]
ק.צ.פ|[[category:Hebrew roots]]
ק.פ.ז|[[category:Hebrew roots]]
ק.צ.צ|[[category:Hebrew roots]]
ק.צ.ק.צ|[[category:Hebrew roots]]
ק.צ.ר|[[category:Hebrew roots]]
ק.ק.נ|[[category:Hebrew roots]]
ק.ר|[[category:Hebrew roots]]
ק.ר.א|[[category:Hebrew roots]]
ק.ר.ב|[[category:Hebrew roots]]
ק.ר.ד|[[category:Hebrew roots]]
ק.ר.ד.ק|[[category:Hebrew roots]]
ק.ר.ד.מ|[[category:Hebrew roots]]
ק.ר.ד.ס|[[category:Hebrew roots]]
ק.ר.ד.ק|[[category:Hebrew roots]]
ק.ר.ה|[[category:Hebrew roots]]
ת.ק.ר|[[category:Hebrew roots]]
ק.ר.ז.ל|[[category:Hebrew roots]]
ק.ר.ח|[[category:Hebrew roots]]
ק.ר.ט.ט|[[category:Hebrew roots]]
ק.ר.ט.ל|[[category:Hebrew roots]]
ק.ר.ט.מ|[[category:Hebrew roots]]
ק.ר.ט.ס|[[category:Hebrew roots]]
ק.ר.ט.ע|[[category:Hebrew roots]]
ק.ר.ט.פ|[[category:Hebrew roots]]
ק.ר.י.נ|[[category:Hebrew roots]]
ק.ר.מ|[[category:Hebrew roots]]
ק.ר.נ|[[category:Hebrew roots]]
ק.ר.ס|[[category:Hebrew roots]]
ק.ר.ס.מ|[[category:Hebrew roots]]
ק.ר.ע|[[category:Hebrew roots]]
ק.ר.פ.פ|[[category:Hebrew roots]]
ק.ר.צ|[[category:Hebrew roots]]
ק.ר.צ.פ|[[category:Hebrew roots]]
ק.ר.ק.ע|[[category:Hebrew roots]]
ק.ר.ק.פ|[[category:Hebrew roots]]
ק.ר.ק.ר|[[category:Hebrew roots]]
ק.ר.ק.ׁ.ש|[[category:Hebrew roots]]
ק.ר.ר|[[category:Hebrew roots]]
ק.ר.ש|[[category:Hebrew roots]]
ק.ש.א|[[category:Hebrew roots]]
ק.ש.ב|[[category:Hebrew roots]]
ק.ׁ.ש.ה|[[category:Hebrew roots]]
ק.ׂ.ש.ה|[[category:Hebrew roots]]
ק.ש.ח|[[category:Hebrew roots]]
ק.ׁ.ש.ט|[[category:Hebrew roots]]
ק.ׂ.ש.ט|[[category:Hebrew roots]]
ק.ש.ק.ש|[[category:Hebrew roots]]
ק.ׂ.ש.ק.ׂ.ש|[[category:Hebrew roots]]
ק.ש.ר|[[category:Hebrew roots]]
ק.ש.ש|[[category:Hebrew roots]]
ק.ׂ.ש.ׂ.ש|[[category:Hebrew roots]]
ק.ש.ת|[[category:Hebrew roots]]
ר|[[category:Hebrew roots]]
ש.ו.ר.ש|[[category:Hebrew roots]]
ר.א.ה|[[category:Hebrew roots]]
ר.א.י.נ|[[category:Hebrew roots]]
ר.א.י.נ|[[category:Hebrew roots]]
ר.א.מ|[[category:Hebrew roots]]
ר.א.ש|[[category:Hebrew roots]]
ר.ב.א|[[category:Hebrew roots]]
ר.ב.ב|[[category:Hebrew roots]]
ר.ב.ג|[[category:Hebrew roots]]
ר.ב.ד|[[category:Hebrew roots]]
ר.ב.ה|[[category:Hebrew roots]]
ת.ר.ב.ת|[[category:Hebrew roots]]
ר.ב.כ|[[category:Hebrew roots]]
ר.ב.נ|[[category:Hebrew roots]]
ר.ב.ע|[[category:Hebrew roots]]
ר.ב.צ|[[category:Hebrew roots]]
ר.ב.ק|[[category:Hebrew roots]]
ר.ב.ר.ב|[[category:Hebrew roots]]
ר.ג.ב|[[category:Hebrew roots]]
ר.ג.ג|[[category:Hebrew roots]]
ר.ג.ז|[[category:Hebrew roots]]
ב.ר.ג.ז|[[category:Hebrew roots]]
ר.ג.ל|[[category:Hebrew roots]]
ר.ג.מ|[[category:Hebrew roots]]
ר.ג.נ|[[category:Hebrew roots]]
ר.ג.ע|[[category:Hebrew roots]]
ר.ג.ש|[[category:Hebrew roots]]
ר.ד.ד|[[category:Hebrew roots]]
ר.ד.ה|[[category:Hebrew roots]]
ר.ד.ד|[[category:Hebrew roots]]
ר.ד.מ|[[category:Hebrew roots]]
ר.ד.פ|[[category:Hebrew roots]]
ר.ד.ר.ד|[[category:Hebrew roots]]
ר.ה.ב|[[category:Hebrew roots]]
ס.ר.ה.ב|[[category:Hebrew roots]]
ר.ה.ה|[[category:Hebrew roots]]
ר.ה.ט|[[category:Hebrew roots]]
ר.ה.נ|[[category:Hebrew roots]]
ר.ו.ב|[[category:Hebrew roots]]
ר.ו.ד|[[category:Hebrew roots]]
ר.י.ד|[[category:Hebrew roots]]
ר.ו.ה|[[category:Hebrew roots]]
ר.ו.ז|[[category:Hebrew roots]]
ר.ו.ח|[[category:Hebrew roots]]
ר.ו.מ|[[category:Hebrew roots]]
ר.ו.ס|[[category:Hebrew roots]]
ר.ו.ע|[[category:Hebrew roots]]
ה.ר.ע|[[category:Hebrew roots]]
ר.ו.פ|[[category:Hebrew roots]]
ר.ו.צ|[[category:Hebrew roots]]
ה.ר.ק|[[category:Hebrew roots]]
ר.ו.ק.נ|[[category:Hebrew roots]]
ר.ו.ש|[[category:Hebrew roots]]
ר.ז.ה|[[category:Hebrew roots]]
ר.ז.ח|[[category:Hebrew roots]]
ר.ז.מ|[[category:Hebrew roots]]
ר.ז.ק|[[category:Hebrew roots]]
ר.ח.ב|[[category:Hebrew roots]]
ר.ח.ל|[[category:Hebrew roots]]
ר.ח.מ|[[category:Hebrew roots]]
ר.ח.נ|[[category:Hebrew roots]]
ר.ח.פ|[[category:Hebrew roots]]
ר.ח.פ.פ|[[category:Hebrew roots]]
ר.ח.צ|[[category:Hebrew roots]]
ר.ח.ק|[[category:Hebrew roots]]
ר.ח.ר.ח|[[category:Hebrew roots]]
ר.ח.ש|[[category:Hebrew roots]]
ר.ט.פ|[[category:Hebrew roots]]
ר.ח.ת|[[category:Hebrew roots]]
ר.ט.ב|[[category:Hebrew roots]]
ר.ו.ק|[[category:Hebrew roots]]
ר.ט.ה|[[category:Hebrew roots]]
ר.ט.ט|[[category:Hebrew roots]]
ר.ט.נ|[[category:Hebrew roots]]
ר.ט.נ.נ|[[category:Hebrew roots]]
ר.ט.ע|[[category:Hebrew roots]]
ר.ט.פ|[[category:Hebrew roots]]
ר.ט.פ.ש|[[category:Hebrew roots]]
ר.ט.ר.ט|[[category:Hebrew roots]]
ר.ט.ש|[[category:Hebrew roots]]
ר.י.ב|[[category:Hebrew roots]]
ר.י.ד|[[category:Hebrew roots]]
ר.י.ח|[[category:Hebrew roots]]
ר.י.ק|[[category:Hebrew roots]]
ר.י.ר|[[category:Hebrew roots]]
ר.י.ש|[[category:Hebrew roots]]
ר.כ.ב|[[category:Hebrew roots]]
ר.כ.ז|[[category:Hebrew roots]]
מ.ר.כ.ז|[[category:Hebrew roots]]
ר.כ.כ|[[category:Hebrew roots]]
ר.כ.ר.כ|[[category:Hebrew roots]]
ר.כ.ל|[[category:Hebrew roots]]
ר.כ.ל.ל|[[category:Hebrew roots]]
ר.כ.נ|[[category:Hebrew roots]]
ר.כ.ס|[[category:Hebrew roots]]
ר.כ.ר.כ|[[category:Hebrew roots]]
ר.כ.ש|[[category:Hebrew roots]]
ר.מ.ה|[[category:Hebrew roots]]
ר.מ.ח|[[category:Hebrew roots]]
ר.מ.ז|[[category:Hebrew roots]]
ר.ז.מ|[[category:Hebrew roots]]
ר.מ.ז.ר|[[category:Hebrew roots]]
ר.מ.ח|[[category:Hebrew roots]]
ר.מ.כ|[[category:Hebrew roots]]
ר.מ.מ|[[category:Hebrew roots]]
ר.מ.נ|[[category:Hebrew roots]]
ר.מ.ס|[[category:Hebrew roots]]
ר.מ.צ|[[category:Hebrew roots]]
ר.מ.ר.מ|[[category:Hebrew roots]]
ר.מ.ׂ.ש|[[category:Hebrew roots]]
ר.מ.ס|[[category:Hebrew roots]]
ר.נ.ה|[[category:Hebrew roots]]
ר.נ.נ|[[category:Hebrew roots]]
ר.נ.ר.נ|[[category:Hebrew roots]]
ר.ס.נ|[[category:Hebrew roots]]
ר.ס.ס|[[category:Hebrew roots]]
ר.ס.ק|[[category:Hebrew roots]]
ר.ע.ב|[[category:Hebrew roots]]
ר.ע.ד|[[category:Hebrew roots]]
ר.ע.ד.ד|[[category:Hebrew roots]]
ר.ע.ה|[[category:Hebrew roots]]
ר.ע.י.נ|[[category:Hebrew roots]]
ר.ע.ל|[[category:Hebrew roots]]
ר.ע.מ|[[category:Hebrew roots]]
ר.מ.ר.מ|[[category:Hebrew roots]]
ר.ע.נ|[[category:Hebrew roots]]
ר.ע.נ.נ|[[category:Hebrew roots]]
ר.ע.ע|[[category:Hebrew roots]]
ר.ע.ר.ע|[[category:Hebrew roots]]
ר.ע.פ|[[category:Hebrew roots]]
ר.ע.צ|[[category:Hebrew roots]]
ר.ע.ר.ע|[[category:Hebrew roots]]
ר.ע.ש|[[category:Hebrew roots]]
ר.ש.ר.ש|[[category:Hebrew roots]]
ר.פ.א|[[category:Hebrew roots]]
ר.פ.ד|[[category:Hebrew roots]]
ר.פ.ה|[[category:Hebrew roots]]
ר.פ.ר.פ|[[category:Hebrew roots]]
ר.פ.ט|[[category:Hebrew roots]]
ר.פ.ס|[[category:Hebrew roots]]
ר.פ.ס.ד|[[category:Hebrew roots]]
ר.פ.פ|[[category:Hebrew roots]]
ר.פ.ק|[[category:Hebrew roots]]
מ.ר.פ.ק|[[category:Hebrew roots]]
ר.פ.ר.פ|[[category:Hebrew roots]]
ר.פ.ׁ.ש|[[category:Hebrew roots]]
ר.פ.ׂ.ש|[[category:Hebrew roots]]
ר.פ.ס|[[category:Hebrew roots]]
ר.פ.ת|[[category:Hebrew roots]]
ר.צ.א|[[category:Hebrew roots]]
ר.צ.ד|[[category:Hebrew roots]]
ר.צ.ה|[[category:Hebrew roots]]
ר.צ.ח|[[category:Hebrew roots]]
ר.צ.מ|[[category:Hebrew roots]]
ר.צ.נ|[[category:Hebrew roots]]
ר.צ.ע|[[category:Hebrew roots]]
ר.צ.פ|[[category:Hebrew roots]]
ר.צ.צ|[[category:Hebrew roots]]
ר.צ.ר.צ|[[category:Hebrew roots]]
ר.ק.ב|[[category:Hebrew roots]]
ר.ק.ד|[[category:Hebrew roots]]
ר.ק.ר.ד|[[category:Hebrew roots]]
ר.ק.ה|[[category:Hebrew roots]]
ר.ק.ח|[[category:Hebrew roots]]
ר.ק.ט|[[category:Hebrew roots]]
ר.ק.מ|[[category:Hebrew roots]]
ר.ק.נ|[[category:Hebrew roots]]
ר.ק.ע|[[category:Hebrew roots]]
ר.ק.ר.ק|[[category:Hebrew roots]]
ר.ק.ק|[[category:Hebrew roots]]
י.ר.ק|[[category:Hebrew roots]]
ר.ק.ר.ק|[[category:Hebrew roots]]
ר.ש.ה|[[category:Hebrew roots]]
ר.ש.ל|[[category:Hebrew roots]]
ר.ש.מ|[[category:Hebrew roots]]
ר.ש.ע|[[category:Hebrew roots]]
ר.ש.פ|[[category:Hebrew roots]]
ר.ש.ר.ש|[[category:Hebrew roots]]
ר.ש.ש|[[category:Hebrew roots]]
ר.ש.ת|[[category:Hebrew roots]]
ר.ת.ה|[[category:Hebrew roots]]
ר.ת.ח|[[category:Hebrew roots]]
ר.ת.כ|[[category:Hebrew roots]]
ר.ת.מ|[[category:Hebrew roots]]
ר.ת.ע|[[category:Hebrew roots]]
ר.ת.פ|[[category:Hebrew roots]]
ר.ת.ק|[[category:Hebrew roots]]
ר.ת.ת|[[category:Hebrew roots]]
ש.ו.ר.ש|[[category:Hebrew roots]]
ׁ.ש.א.ב|[[category:Hebrew roots]]
ׁ.ש.א.ג|[[category:Hebrew roots]]
ׁ.ש.א.ה|[[category:Hebrew roots]]
ש.א.ג|[[category:Hebrew roots]]
ׁ.ש.א.ט|[[category:Hebrew roots]]
ׁ.ש.א.ל|[[category:Hebrew roots]]
ׁ.ש.א.נ|[[category:Hebrew roots]]
ש.א.נ.נ|[[category:Hebrew roots]]
ׁ.ש.א.נ.נ|[[category:Hebrew roots]]
ׁ.ש.א.פ|[[category:Hebrew roots]]
ׁ.ש.א.ר|[[category:Hebrew roots]]
ׂ.ש.א.ר|[[category:Hebrew roots]]
ׁ.ש.ב.ב|[[category:Hebrew roots]]
ׁ.ש.ב.ה|[[category:Hebrew roots]]
ש.ו.ב|[[category:Hebrew roots]]
ׁ.ש.ב.ח|[[category:Hebrew roots]]
ׁ.ש.ב.ט|[[category:Hebrew roots]]
ש.ר.ב.ט|[[category:Hebrew roots]]
ׂ.ש.ב.כ|[[category:Hebrew roots]]
ס.ב.כ|[[category:Hebrew roots]]
ׁ.ש.ב.ל|[[category:Hebrew roots]]
ׁ.ש.ב.ס|[[category:Hebrew roots]]
ׁ.ש.ב.ע|[[category:Hebrew roots]]
ׂ.ש.ב.ע|[[category:Hebrew roots]]
ׁ.ש.ב.צ|[[category:Hebrew roots]]
ׁ.ש.ב.ק|[[category:Hebrew roots]]
ׁ.ש.ב.ר|[[category:Hebrew roots]]
ש.ב.ר.ר|[[category:Hebrew roots]]
ׂ.ש.ב.ר|[[category:Hebrew roots]]
ׁ.ש.ב.ר.ר|[[category:Hebrew roots]]
ׁ.ש.ב.ׁ.ש|[[category:Hebrew roots]]
ׁ.ש.ב.ׁ.ש.ב|[[category:Hebrew roots]]
ׁ.ש.ב.ת|[[category:Hebrew roots]]
ׁ.ש.ג.א|[[category:Hebrew roots]]
ׂ.ש.ג.א|[[category:Hebrew roots]]
ׂ.ש.ג.ב|[[category:Hebrew roots]]
ס.ג.ב|[[category:Hebrew roots]]
ׁ.ש.ג.ג|[[category:Hebrew roots]]
ׂ.ש.ג.ג|[[category:Hebrew roots]]
ׁ.ש.ג.ה|[[category:Hebrew roots]]
ׁ.ש.ג.ג|[[category:Hebrew roots]]
ׂ.ש.ג.ה|[[category:Hebrew roots]]
ׁ.ש.ג.ח|[[category:Hebrew roots]]
ׁ.ש.ג.ל|[[category:Hebrew roots]]
ׁ.ש.ג.מ|[[category:Hebrew roots]]
ׁ.ש.ג.ע|[[category:Hebrew roots]]
ׁ.ש.ג.ר|[[category:Hebrew roots]]
ש.ג.ש|[[category:Hebrew roots]]
ׂ.ש.ג.ׂ.ש.ג|[[category:Hebrew roots]]
ׁ.ש.ד.ד|[[category:Hebrew roots]]
ׂ.ש.ד.ד|[[category:Hebrew roots]]
ׁ.ש.ד.ה|[[category:Hebrew roots]]
ׂ.ש.ד.ה|[[category:Hebrew roots]]
ס.ד.ה|[[category:Hebrew roots]]
ׁ.ש.ד.כ|[[category:Hebrew roots]]
ׁ.ש.ד.ל|[[category:Hebrew roots]]
ׁ.ש.ד.פ|[[category:Hebrew roots]]
ׁ.ש.ד.ר|[[category:Hebrew roots]]
ׁ.ש.ה.ד|[[category:Hebrew roots]]
ׂ.ש.ה.ד|[[category:Hebrew roots]]
ׁ.ש.ה.ה|[[category:Hebrew roots]]
ׂ.ש.ה.ה|[[category:Hebrew roots]]
ׁ.ש.ה.מ|[[category:Hebrew roots]]
ׁ.ש.ה.ק|[[category:Hebrew roots]]
ׂ.ש.ה.ר|[[category:Hebrew roots]]
ס.ה.ר|[[category:Hebrew roots]]
ׁ.ש.ו.א|[[category:Hebrew roots]]
ׁ.ש.ו.ב|[[category:Hebrew roots]]
ׁ.ש.ו.ג|[[category:Hebrew roots]]
ׂ.ש.ו.ג|[[category:Hebrew roots]]
ס.י.ג|[[category:Hebrew roots]]
ׁ.ש.ו.ד|[[category:Hebrew roots]]
ׁ.ש.ד.ד|[[category:Hebrew roots]]
ׂ.ש.ו.ד|[[category:Hebrew roots]]
ס.י.ד|[[category:Hebrew roots]]
ׁ.ש.ו.ה|[[category:Hebrew roots]]
ׁ.ש.ו.ח|[[category:Hebrew roots]]
ׂ.ש.ו.ח|[[category:Hebrew roots]]
ׁ.ש.ו.ט|[[category:Hebrew roots]]
ׂ.ש.ו.ט|[[category:Hebrew roots]]
ׂ.ש.ו.כ|[[category:Hebrew roots]]
ׁ.ש.ו.ל|[[category:Hebrew roots]]
ׁ.ש.ו.מ|[[category:Hebrew roots]]
ׂ.ש.ו.מ|[[category:Hebrew roots]]
מ.ׂ.ש.י.מ|[[category:Hebrew roots]]
ׁ.ש.ו.ע|[[category:Hebrew roots]]
ׁ.ש.ו.פ|[[category:Hebrew roots]]
ש.פ.ש.פ|[[category:Hebrew roots]]
ׁ.ש.ו.צ|[[category:Hebrew roots]]
ׁ.ש.ו.ק|[[category:Hebrew roots]]
ש.ק.ש.ק|[[category:Hebrew roots]]
ׁ.ש.ו.ר|[[category:Hebrew roots]]
ת.ׁ.ש.ר|[[category:Hebrew roots]]
ׂ.ש.ו.ר|[[category:Hebrew roots]]
ׁ.ש.ו.ׁ.ש|[[category:Hebrew roots]]
ׂ.ש.ו.ׂ.ש|[[category:Hebrew roots]]
ׁ.ש.ו.ת|[[category:Hebrew roots]]
ש.י.ת|[[category:Hebrew roots]]
ׁ.ש.ז.ב|[[category:Hebrew roots]]
ׁ.ש.ז.ח|[[category:Hebrew roots]]
ׁ.ש.ז.פ|[[category:Hebrew roots]]
ׁ.ש.ז.ר|[[category:Hebrew roots]]
ׁ.ש.ח.ד|[[category:Hebrew roots]]
ׁ.ש.ח.ה|[[category:Hebrew roots]]
ׂ.ש.ח.ה|[[category:Hebrew roots]]
ׂ.ש.ח.ח|[[category:Hebrew roots]]
ׁ.ש.ח.ז|[[category:Hebrew roots]]
ׁ.ש.ח.ח|[[category:Hebrew roots]]
ׂ.ש.ח.ח|[[category:Hebrew roots]]
ׁ.ש.ח.ט|[[category:Hebrew roots]]
ׂ.ש.ח.ט|[[category:Hebrew roots]]
ס.ח.ט|[[category:Hebrew roots]]
ׁ.ש.ח.ל|[[category:Hebrew roots]]
ׁ.ש.ח.מ|[[category:Hebrew roots]]
ש.ח.נ|[[category:Hebrew roots]]
ׁ.ש.ח.נ|[[category:Hebrew roots]]
ׁ.ש.ח.ס|[[category:Hebrew roots]]
ׁ.ש.ח.פ|[[category:Hebrew roots]]
ׂ.ש.ח.פ|[[category:Hebrew roots]]
ׁ.ש.ח.צ|[[category:Hebrew roots]]
ש.ח.צ.נ|[[category:Hebrew roots]]
ׁ.ש.ח.צ.נ|[[category:Hebrew roots]]
ׁ.ש.ח.ק|[[category:Hebrew roots]]
ׂ.ש.ח.ק|[[category:Hebrew roots]]
ס.ח.ק|[[category:Hebrew roots]]
ׁ.ש.ח.ר|[[category:Hebrew roots]]
ש.ח.ר.ח.ר|[[category:Hebrew roots]]
ׁ.ש.ח.ר.ח.ר|[[category:Hebrew roots]]
ׁ.ש.ח.ת|[[category:Hebrew roots]]
ׁ.ש.ט.ה|[[category:Hebrew roots]]
ׂ.ש.ט.ה|[[category:Hebrew roots]]
ס.ט.ה|[[category:Hebrew roots]]
ׁ.ש.ט.ח|[[category:Hebrew roots]]
ׁ.ש.ט.ט|[[category:Hebrew roots]]
ׂ.ש.ט.מ|[[category:Hebrew roots]]
ס.ט.מ|[[category:Hebrew roots]]
ׂ.ש.ט.נ|[[category:Hebrew roots]]
ס.ט.נ|[[category:Hebrew roots]]
ׁ.ש.ט.פ|[[category:Hebrew roots]]
ׁ.ש.ט.ר|[[category:Hebrew roots]]
מ.ש.ט.ר|[[category:Hebrew roots]]
ׁ.ש.ט.ׁ.ש.ט|[[category:Hebrew roots]]
ׂ.ש.י.ב|[[category:Hebrew roots]]
ׂ.ש.י.ד|[[category:Hebrew roots]]
ׁ.ש.י.ה|[[category:Hebrew roots]]
ׂ.ש.י.ח|[[category:Hebrew roots]]
ס.י.ב|[[category:Hebrew roots]]
ׁ.ש.י.ט|[[category:Hebrew roots]]
ׁ.ש.י.י|[[category:Hebrew roots]]
ש.י.כ|[[category:Hebrew roots]]
ׁ.ש.י.מ|[[category:Hebrew roots]]
ׂ.ש.י.מ|[[category:Hebrew roots]]
ש.י.נ|[[category:Hebrew roots]]
ׁ.ש.י.פ|[[category:Hebrew roots]]
ׁ.ש.י.ר|[[category:Hebrew roots]]
ׁ.ש.ר.ר|[[category:Hebrew roots]]
ׁ.ש.י.ׁ.ש|[[category:Hebrew roots]]
ׂ.ש.י.ׂ.ש|[[category:Hebrew roots]]
ׁ.ש.י.ת|[[category:Hebrew roots]]
ׁ.ש.כ.ב|[[category:Hebrew roots]]
ׂ.ש.כ.ה|[[category:Hebrew roots]]
ׁ.ש.כ.ח|[[category:Hebrew roots]]
ׁ.ש.כ.כ|[[category:Hebrew roots]]
ׂ.ש.כ.כ|[[category:Hebrew roots]]
ׁ.ש.כ.ל|[[category:Hebrew roots]]
ׂ.ש.כ.ל|[[category:Hebrew roots]]
ש.כ.ל.נ|[[category:Hebrew roots]]
ׂ.ש.כ.ל.נ|[[category:Hebrew roots]]
ׁ.ש.כ.מ|[[category:Hebrew roots]]
ׁ.ש.כ.נ|[[category:Hebrew roots]]
ׁ.ש.כ.ר|[[category:Hebrew roots]]
ׂ.ש.כ.ר|[[category:Hebrew roots]]
ׁ.ש.כ.ׁ.ש.כ|[[category:Hebrew roots]]
ׂ.ש.כ.ת|[[category:Hebrew roots]]
ׁ.ש.ל.ב|[[category:Hebrew roots]]
ׁ.ש.ל.ב.ק|[[category:Hebrew roots]]
ׁ.ש.ל.ג|[[category:Hebrew roots]]
ׁ.ש.ל.ד|[[category:Hebrew roots]]
ׁ.ש.ל.ה|[[category:Hebrew roots]]
ׂ.ש.ל.ה|[[category:Hebrew roots]]
ׁ.ש.ל.ו|[[category:Hebrew roots]]
ׂ.ש.ל.ו|[[category:Hebrew roots]]
ׁ.ש.ל.ח|[[category:Hebrew roots]]
ׁ.ש.ל.ח.פ|[[category:Hebrew roots]]
ש.ל.ט|[[category:Hebrew roots]]
|[[category:Hebrew roots]]
ׁ.ש.ל.כ|[[category:Hebrew roots]]
ׁ.ש.ל.ל|[[category:Hebrew roots]]
ׁ.ש.ל.מ|[[category:Hebrew roots]]
ׂ.ש.ל.מ|[[category:Hebrew roots]]
ׁ.ש.ל.פ|[[category:Hebrew roots]]
ׁ.ש.ל.פ.ח|[[category:Hebrew roots]]
ׁ.ש.ל.ק|[[category:Hebrew roots]]
ׁ.ש.ל.ש|[[category:Hebrew roots]]
ׁ.ש.ל.ׁ.ש.ל|[[category:Hebrew roots]]
ׂ.ש.מ.א.ל|[[category:Hebrew roots]]
ׁ.ש.מ.ד|[[category:Hebrew roots]]
ש.ע.מ.ד|[[category:Hebrew roots]]
ׁ.ש.מ.ה|[[category:Hebrew roots]]
ׂ.ש.מ.ח|[[category:Hebrew roots]]
ׁ.ש.מ.ט|[[category:Hebrew roots]]
ׂ.ש.מ.כ|[[category:Hebrew roots]]
ׂ.ש.מ.ל|[[category:Hebrew roots]]
ש.מ.א.ל|[[category:Hebrew roots]]
ׁ.ש.מ.מ|[[category:Hebrew roots]]
ׂ.ש.מ.מ|[[category:Hebrew roots]]
ׁ.ש.מ.נ|[[category:Hebrew roots]]
ׁ.ש.מ.ס|[[category:Hebrew roots]]
ׁ.ש.מ.ע|[[category:Hebrew roots]]
מ.ש.מ.ע|[[category:Hebrew roots]]
ׁ.ש.מ.צ|[[category:Hebrew roots]]
ׁ.ש.מ.ר|[[category:Hebrew roots]]
ׂ.ש.מ.ר|[[category:Hebrew roots]]
ׁ.ש.מ.ׁ.ש|[[category:Hebrew roots]]
ׁ.ש.מ.ת|[[category:Hebrew roots]]
ׁ.ש.נ.א|[[category:Hebrew roots]]
ׂ.ש.נ.א|[[category:Hebrew roots]]
ׁ.ש.נ.ב|[[category:Hebrew roots]]
ׁ.ש.נ.ה|[[category:Hebrew roots]]
ׁ.ש.נ.נ|[[category:Hebrew roots]]
ׁ.ש.נ.ס|[[category:Hebrew roots]]
ׁ.ש.נ.ע|[[category:Hebrew roots]]
ׁ.ש.נ.צ|[[category:Hebrew roots]]
ׁ.ש.נ.ק|[[category:Hebrew roots]]
ׁ.ש.נ.ר.ר|[[category:Hebrew roots]]
ׁ.ש.נ.ׁ.ש.נ|[[category:Hebrew roots]]
ׁ.ש.נ.ת|[[category:Hebrew roots]]
ש.י.נ|[[category:Hebrew roots]]
ׁ.ש.ס.ה|[[category:Hebrew roots]]
ש.ס.ס|[[category:Hebrew roots]]
ׁ.ש.ס.ס|[[category:Hebrew roots]]
ׁ.ש.ס.ע|[[category:Hebrew roots]]
ׁ.ש.ס.פ|[[category:Hebrew roots]]
ׁ.ש.ס.ת.מ|[[category:Hebrew roots]]
ׁ.ש.ע.ה|[[category:Hebrew roots]]
ש.ע.ע|[[category:Hebrew roots]]
ׁ.ש.ע.ט|[[category:Hebrew roots]]
ׁ.ש.ע.ט.נ.ז|[[category:Hebrew roots]]
ׁ.ש.ע.כ|[[category:Hebrew roots]]
ׁ.ש.ע.ל|[[category:Hebrew roots]]
ׁ.ש.ע.מ|[[category:Hebrew roots]]
ש.ע.מ.מ|[[category:Hebrew roots]]
ׁ.ש.ע.מ.ד|[[category:Hebrew roots]]
ׁ.ש.ע.מ.מ|[[category:Hebrew roots]]
ׁ.ש.ע.נ|[[category:Hebrew roots]]
ש.ע.נ.נ|[[category:Hebrew roots]]
ׁ.ש.ע.נ.נ|[[category:Hebrew roots]]
ׁ.ש.ע.ע|[[category:Hebrew roots]]
ׂ.ש.ע.פ|[[category:Hebrew roots]]
ס.ע.פ|[[category:Hebrew roots]]
ׁ.ש.ע.ר|[[category:Hebrew roots]]
ׂ.ש.ע.ר|[[category:Hebrew roots]]
ס.ע.ר|[[category:Hebrew roots]]
ׁ.ש.ע.ר.ר|[[category:Hebrew roots]]
ׁ.ש.ע.ש.ע|[[category:Hebrew roots]]
ׁ.ש.פ.ד|[[category:Hebrew roots]]
ׁ.ש.פ.ה|[[category:Hebrew roots]]
